Servo ready
校正中 保持靜止校正完成
millis  GY_TO_servo_angle   ADC  
12741,39,327
12751,36,314
12761,40,341
12771,40,326
12781,42,334
12791,42,306
12801,42,311
12811,42,310
12821,43,322
12831,45,296
12841,44,317
12851,34,303
12861,37,342
12871,36,314
12881,38,365
12891,40,314
12901,34,303
12911,35,288
12921,46,289
12931,48,311
12941,44,343
12951,38,403
12961,44,378
12971,42,301
12981,38,298
12991,40,389
13001,39,158
13011,38,306
13021,40,294
13031,36,289
13041,39,296
13051,31,331
13061,36,314
13071,39,317
13081,38,327
13091,39,323
13101,40,150
13111,38,283
13121,40,277
13131,40,275
13141,38,273
13151,36,281
13161,39,296
13171,38,278
13181,40,290
13191,36,273
13201,38,288
13211,36,293
13221,37,295
13231,37,297
13241,38,287
13251,38,277
13261,37,279
13271,37,280
13281,36,294
13291,36,288
13301,36,287
13311,36,276
13321,38,282
13331,36,287
13341,37,296
13351,36,287
13361,36,295
13371,36,285
13381,36,278
13391,36,292
13401,36,278
13411,37,295
13421,37,285
13431,36,449
13441,35,281
13451,34,280
13461,34,300
13471,32,311
13481,32,290
13491,33,275
13501,34,286
13511,34,277
13521,34,335
13531,32,277
13541,33,289
13551,34,315
13561,35,263
13571,35,277
13581,36,272
13591,34,278
13601,34,263
13611,34,259
13621,32,266
13631,34,273
13641,35,279
13651,35,260
13661,35,272
13671,35,271
13681,33,276
13691,34,275
13701,34,279
13711,34,261
13721,32,271
13731,36,275
13741,38,262
13751,33,308
13761,32,245
13771,31,269
13781,36,277
13791,36,267
13801,32,283
13811,35,275
13821,39,263
13831,32,258
13841,32,273
13851,33,305
13861,32,263
13871,34,274
13881,32,275
13891,34,272
13901,35,260
13911,34,258
13921,33,265
13931,40,273
13941,32,274
13951,36,364
13961,33,319
13971,34,288
13981,33,261
13991,35,282
14001,34,276
14011,34,278
14021,32,266
14031,34,259
14041,32,267
14051,33,279
14061,33,282
14071,34,272
14081,34,227
14091,33,263
14101,34,266
14111,34,272
14121,36,265
14131,34,263
14141,35,283
14151,34,264
14161,32,267
14171,34,267
14181,33,274
14191,32,261
14201,32,270
14211,34,304
14221,36,291
14231,40,273
14241,33,280
14251,35,360
14261,32,274
14271,34,279
14281,32,289
14291,32,275
14301,32,278
14311,32,313
14321,31,286
14331,34,300
14341,34,346
14351,34,259
14361,33,265
14371,32,267
14381,39,263
14391,36,260
14401,40,268
14411,36,278
14421,39,263
14431,38,287
14441,38,266
14451,39,333
14461,40,272
14471,39,294
14481,38,281
14491,42,279
14501,42,283
14511,43,280
14521,43,289
14531,47,305
14541,49,311
14551,42,320
14561,41,356
14571,40,315
14581,44,324
14591,40,332
14601,42,320
14611,47,320
14621,46,320
14631,44,317
14641,45,335
14651,44,311
14661,42,311
14671,42,309
14681,40,311
14691,40,316
14701,46,488
14711,45,312
14721,47,327
14731,48,311
14741,49,332
14751,49,343
14761,48,371
14771,66,332
14781,54,347
14791,60,453
14801,60,367
14811,58,387
14821,62,383
14831,61,399
14841,59,400
14851,53,415
14861,56,406
14871,53,479
